sistema,iteracao,index,views,tabelas_temporarias,operacao,variacao,tempo
POSTGIS,21,END/BRIN,1,None,PERT,WITHIN,"21,3846979141235"
POSTGIS,22,END/BRIN,1,None,PERT,WITHIN,"21,5669178962707"
POSTGIS,23,END/BRIN,1,None,PERT,WITHIN,"21,2170226573944"
POSTGIS,24,END/BRIN,1,None,PERT,WITHIN,"22,1336762905120"
POSTGIS,25,END/BRIN,1,None,PERT,WITHIN,"21,9334900379180"
POSTGIS,26,END/BRIN,1,None,PERT,WITHIN,"21,7836096286773"
POSTGIS,27,END/BRIN,1,None,PERT,WITHIN,"21,6659231185913"
POSTGIS,28,END/BRIN,1,None,PERT,WITHIN,"21,3513166904449"
POSTGIS,29,END/BRIN,1,None,PERT,WITHIN,"21,4660458564758"
POSTGIS,0,END/GIST,1,None,DMED_API,None,"18,9837045669555"
POSTGIS,1,END/GIST,1,None,DMED_API,None,"18,9003427028656"
POSTGIS,2,END/GIST,1,None,DMED_API,None,"18,7092669010162"
POSTGIS,3,END/GIST,1,None,DMED_API,None,"18,8002688884735"
POSTGIS,4,END/GIST,1,None,DMED_API,None,"18,7415943145751"
POSTGIS,5,END/GIST,1,None,DMED_API,None,"18,9336547851562"
POSTGIS,6,END/GIST,1,None,DMED_API,None,"18,9003596305847"
POSTGIS,7,END/GIST,1,None,DMED_API,None,"18,7334964275360"
POSTGIS,8,END/GIST,1,None,DMED_API,None,"18,9208104610443"
POSTGIS,9,END/GIST,1,None,DMED_API,None,"18,6874785423278"
POSTGIS,10,END/GIST,1,None,DMED_API,None,"18,8336262702941"
POSTGIS,11,END/GIST,1,None,DMED_API,None,"18,7165203094482"
POSTGIS,12,END/GIST,1,None,DMED_API,None,"18,7403573989868"
POSTGIS,13,END/GIST,1,None,DMED_API,None,"18,9003052711486"
POSTGIS,14,END/GIST,1,None,DMED_API,None,"19,0276999473571"
POSTGIS,15,END/GIST,1,None,DMED_API,None,"18,9336335659027"
POSTGIS,16,END/GIST,1,None,DMED_API,None,"18,9834735393524"
POSTGIS,17,END/GIST,1,None,DMED_API,None,"19,3003513813018"
POSTGIS,18,END/GIST,1,None,DMED_API,None,"19,1669769287109"
POSTGIS,19,END/GIST,1,None,DMED_API,None,"19,0170030593872"
POSTGIS,20,END/GIST,1,None,DMED_API,None,"19,0169670581817"
POSTGIS,21,END/GIST,1,None,DMED_API,None,"19,1002645492553"
POSTGIS,22,END/GIST,1,None,DMED_API,None,"19,1169486045837"
POSTGIS,23,END/GIST,1,None,DMED_API,None,"18,9167499542236"
POSTGIS,24,END/GIST,1,None,DMED_API,None,"18,9503583908081"
POSTGIS,25,END/GIST,1,None,DMED_API,None,"18,6669085025787"
POSTGIS,26,END/GIST,1,None,DMED_API,None,"18,7414286136627"
POSTGIS,27,END/GIST,1,None,DMED_API,None,"18,7836363315582"
POSTGIS,28,END/GIST,1,None,DMED_API,None,"18,8660171031951"
POSTGIS,29,END/GIST,1,None,DMED_API,None,"18,6504275798797"
POSTGIS,0,END/GIST,1,None,DMAX_PM,None,"48,0526363849639"
POSTGIS,1,END/GIST,1,None,DMAX_PM,None,"47,2016937732696"
POSTGIS,2,END/GIST,1,None,DMAX_PM,None,"47,0839662551879"
POSTGIS,3,END/GIST,1,None,DMAX_PM,None,"47,4668519496917"
POSTGIS,4,END/GIST,1,None,DMAX_PM,None,"48,2839977741241"
POSTGIS,5,END/GIST,1,None,DMAX_PM,None,"48,7339715957641"
POSTGIS,6,END/GIST,1,None,DMAX_PM,None,"48,3177912235260"
POSTGIS,7,END/GIST,1,None,DMAX_PM,None,"48,2174422740936"
POSTGIS,8,END/GIST,1,None,DMAX_PM,None,"47,8674080371856"
POSTGIS,9,END/GIST,1,None,DMAX_PM,None,"48,6505777835845"
POSTGIS,10,END/GIST,1,None,DMAX_PM,None,"48,3340141773223"
POSTGIS,11,END/GIST,1,None,DMAX_PM,None,"47,5174224376678"
POSTGIS,12,END/GIST,1,None,DMAX_PM,None,"48,1339602470397"
POSTGIS,13,END/GIST,1,None,DMAX_PM,None,"48,1347706317901"
POSTGIS,14,END/GIST,1,None,DMAX_PM,None,"47,6339416503906"
POSTGIS,15,END/GIST,1,None,DMAX_PM,None,"48,3312134742736"
POSTGIS,16,END/GIST,1,None,DMAX_PM,None,"47,9821569919586"
POSTGIS,17,END/GIST,1,None,DMAX_PM,None,"47,2340536117553"
POSTGIS,18,END/GIST,1,None,DMAX_PM,None,"47,4251320362091"
POSTGIS,19,END/GIST,1,None,DMAX_PM,None,"47,6841144561767"
POSTGIS,20,END/GIST,1,None,DMAX_PM,None,"48,3673796653747"
POSTGIS,21,END/GIST,1,None,DMAX_PM,None,"47,3006718158721"
POSTGIS,22,END/GIST,1,None,DMAX_PM,None,"48,1172749996185"
POSTGIS,23,END/GIST,1,None,DMAX_PM,None,"47,6829502582550"
POSTGIS,24,END/GIST,1,None,DMAX_PM,None,"47,8711678981781"
POSTGIS,25,END/GIST,1,None,DMAX_PM,None,"47,5507197380065"
POSTGIS,26,END/GIST,1,None,DMAX_PM,None,"47,3144910335540"
POSTGIS,27,END/GIST,1,None,DMAX_PM,None,"47,5341229438781"
POSTGIS,28,END/GIST,1,None,DMAX_PM,None,"47,4839513301849"
POSTGIS,29,END/GIST,1,None,DMAX_PM,None,"47,5169353485107"
POSTGIS,0,END/GIST,1,None,DMAX_API,None,"18,7503111362457"
POSTGIS,1,END/GIST,1,None,DMAX_API,None,"19,1050293445587"
POSTGIS,2,END/GIST,1,None,DMAX_API,None,"19,1336123943328"
POSTGIS,3,END/GIST,1,None,DMAX_API,None,"19,1736712455749"
POSTGIS,4,END/GIST,1,None,DMAX_API,None,"19,0335776805877"
POSTGIS,5,END/GIST,1,None,DMAX_API,None,"18,9168994426727"
POSTGIS,6,END/GIST,1,None,DMAX_API,None,"19,0862352848052"
POSTGIS,7,END/GIST,1,None,DMAX_API,None,"19,4169418811798"
POSTGIS,8,END/GIST,1,None,DMAX_API,None,"18,9998481273651"
POSTGIS,9,END/GIST,1,None,DMAX_API,None,"18,9169580936431"
POSTGIS,10,END/GIST,1,None,DMAX_API,None,"19,1502463817596"
POSTGIS,11,END/GIST,1,None,DMAX_API,None,"19,3169097900390"
POSTGIS,12,END/GIST,1,None,DMAX_API,None,"19,1836194992065"
POSTGIS,13,END/GIST,1,None,DMAX_API,None,"19,2003703117370"
POSTGIS,14,END/GIST,1,None,DMAX_API,None,"19,2669055461883"
POSTGIS,15,END/GIST,1,None,DMAX_API,None,"19,0169215202331"
POSTGIS,16,END/GIST,1,None,DMAX_API,None,"19,1669592857360"
POSTGIS,17,END/GIST,1,None,DMAX_API,None,"19,0669567584991"
POSTGIS,18,END/GIST,1,None,DMAX_API,None,"18,9838073253631"
POSTGIS,19,END/GIST,1,None,DMAX_API,None,"19,1337354183197"
POSTGIS,20,END/GIST,1,None,DMAX_API,None,"19,0679988861084"
POSTGIS,21,END/GIST,1,None,DMAX_API,None,"18,8338181972503"
POSTGIS,22,END/GIST,1,None,DMAX_API,None,"19,0002768039703"
POSTGIS,23,END/GIST,1,None,DMAX_API,None,"18,8336737155914"
POSTGIS,24,END/GIST,1,None,DMAX_API,None,"18,9336349964141"
POSTGIS,25,END/GIST,1,None,DMAX_API,None,"18,9500238895416"
POSTGIS,26,END/GIST,1,None,DMAX_API,None,"18,8836991786956"
POSTGIS,27,END/GIST,1,None,DMAX_API,None,"18,8169138431549"
POSTGIS,28,END/GIST,1,None,DMAX_API,None,"18,9112045764923"
POSTGIS,29,END/GIST,1,None,DMAX_API,None,"18,9002645015716"
POSTGIS,0,END/GIST,1,None,D_PM,None,"41,9007229804992"
POSTGIS,1,END/GIST,1,None,D_PM,None,"42,2504942417144"
POSTGIS,2,END/GIST,1,None,D_PM,None,"42,0759902000427"
POSTGIS,3,END/GIST,1,None,D_PM,None,"42,4505653381347"
POSTGIS,4,END/GIST,1,None,D_PM,None,"43,2172884941101"
POSTGIS,5,END/GIST,1,None,D_PM,None,"42,9839642047882"
POSTGIS,6,END/GIST,1,None,D_PM,None,"42,8339653015136"
POSTGIS,7,END/GIST,1,None,D_PM,None,"42,3173198699951"
POSTGIS,8,END/GIST,1,None,D_PM,None,"42,1673200130462"
POSTGIS,9,END/GIST,1,None,D_PM,None,"42,2668931484222"
POSTGIS,10,END/GIST,1,None,D_PM,None,"42,7171561717987"
POSTGIS,11,END/GIST,1,None,D_PM,None,"41,9172806739807"
POSTGIS,12,END/GIST,1,None,D_PM,None,"43,2005493640899"
POSTGIS,13,END/GIST,1,None,D_PM,None,"41,8506183624267"
POSTGIS,14,END/GIST,1,None,D_PM,None,"42,2339279651641"
POSTGIS,15,END/GIST,1,None,D_PM,None,"42,0336158275604"
POSTGIS,16,END/GIST,1,None,D_PM,None,"43,0840864181518"
POSTGIS,17,END/GIST,1,None,D_PM,None,"42,2505943775177"
POSTGIS,18,END/GIST,1,None,D_PM,None,"42,6174011230468"
POSTGIS,19,END/GIST,1,None,D_PM,None,"42,4506754875183"
POSTGIS,20,END/GIST,1,None,D_PM,None,"43,3505544662475"
POSTGIS,21,END/GIST,1,None,D_PM,None,"42,3672900199890"
POSTGIS,22,END/GIST,1,None,D_PM,None,"42,2015857696533"
POSTGIS,23,END/GIST,1,None,D_PM,None,"42,6006627082824"
POSTGIS,24,END/GIST,1,None,D_PM,None,"51,4658417701721"
POSTGIS,25,END/GIST,1,None,D_PM,None,"67,1510343551635"
POSTGIS,26,END/GIST,1,None,D_PM,None,"51,4732859134674"
POSTGIS,27,END/GIST,1,None,D_PM,None,"51,8618512153625"
POSTGIS,28,END/GIST,1,None,D_PM,None,"45,3525245189666"
POSTGIS,29,END/GIST,1,None,D_PM,None,"47,2863640785217"
POSTGIS,0,END/GIST,1,None,PERT,CONTAINS,"22,8669166564941"
POSTGIS,1,END/GIST,1,None,PERT,CONTAINS,"23,1004159450531"
POSTGIS,2,END/GIST,1,None,PERT,CONTAINS,"23,0003845691680"
POSTGIS,3,END/GIST,1,None,PERT,CONTAINS,"23,6336529254913"
POSTGIS,4,END/GIST,1,None,PERT,CONTAINS,"23,4170167446136"
POSTGIS,5,END/GIST,1,None,PERT,CONTAINS,"23,9168355464935"
POSTGIS,6,END/GIST,1,None,PERT,CONTAINS,"24,0670194625854"
POSTGIS,7,END/GIST,1,None,PERT,CONTAINS,"23,2577888965606"
POSTGIS,8,END/GIST,1,None,PERT,CONTAINS,"23,7096102237701"
POSTGIS,9,END/GIST,1,None,PERT,CONTAINS,"23,4335632324218"
POSTGIS,10,END/GIST,1,None,PERT,CONTAINS,"23,4003448486328"
POSTGIS,11,END/GIST,1,None,PERT,CONTAINS,"23,1504611968994"
POSTGIS,12,END/GIST,1,None,PERT,CONTAINS,"23,9168913364410"
POSTGIS,13,END/GIST,1,None,PERT,CONTAINS,"23,3170065879821"
POSTGIS,14,END/GIST,1,None,PERT,CONTAINS,"24,1168570518493"
POSTGIS,15,END/GIST,1,None,PERT,CONTAINS,"24,2672085762023"
POSTGIS,16,END/GIST,1,None,PERT,CONTAINS,"23,8165032863616"
POSTGIS,17,END/GIST,1,None,PERT,CONTAINS,"23,6340410709381"
POSTGIS,18,END/GIST,1,None,PERT,CONTAINS,"23,9836609363555"
POSTGIS,19,END/GIST,1,None,PERT,CONTAINS,"23,6835408210754"
POSTGIS,20,END/GIST,1,None,PERT,CONTAINS,"23,9837772846221"
POSTGIS,21,END/GIST,1,None,PERT,CONTAINS,"23,6004416942596"
POSTGIS,22,END/GIST,1,None,PERT,CONTAINS,"23,4836366176605"
POSTGIS,23,END/GIST,1,None,PERT,CONTAINS,"24,0502297878265"
POSTGIS,24,END/GIST,1,None,PERT,CONTAINS,"23,4866867065429"
POSTGIS,25,END/GIST,1,None,PERT,CONTAINS,"23,2022507190704"
POSTGIS,26,END/GIST,1,None,PERT,CONTAINS,"23,2120532989501"
POSTGIS,27,END/GIST,1,None,PERT,CONTAINS,"23,3337407112121"
POSTGIS,28,END/GIST,1,None,PERT,CONTAINS,"23,6335461139678"
POSTGIS,29,END/GIST,1,None,PERT,CONTAINS,"23,0837252140045"
POSTGIS,0,END/GIST,1,None,PERT,COVEREDBY,"20,4766416549682"
POSTGIS,1,END/GIST,1,None,PERT,COVEREDBY,"20,9503972530365"
POSTGIS,2,END/GIST,1,None,PERT,COVEREDBY,"20,9503931999206"
POSTGIS,3,END/GIST,1,None,PERT,COVEREDBY,"21,3002285957336"
POSTGIS,4,END/GIST,1,None,PERT,COVEREDBY,"21,1501104831695"
POSTGIS,5,END/GIST,1,None,PERT,COVEREDBY,"20,8671014308929"
POSTGIS,6,END/GIST,1,None,PERT,COVEREDBY,"20,9169967174530"
POSTGIS,7,END/GIST,1,None,PERT,COVEREDBY,"20,7502753734588"
POSTGIS,8,END/GIST,1,None,PERT,COVEREDBY,"21,1003456115722"
POSTGIS,9,END/GIST,1,None,PERT,COVEREDBY,"21,4836254119873"
POSTGIS,10,END/GIST,1,None,PERT,COVEREDBY,"20,9335494041442"
POSTGIS,11,END/GIST,1,None,PERT,COVEREDBY,"21,3836998939514"
POSTGIS,12,END/GIST,1,None,PERT,COVEREDBY,"21,1668889522552"
POSTGIS,13,END/GIST,1,None,PERT,COVEREDBY,"21,0503334999084"
POSTGIS,14,END/GIST,1,None,PERT,COVEREDBY,"21,1336631774902"
POSTGIS,15,END/GIST,1,None,PERT,COVEREDBY,"21,1258955001831"
POSTGIS,16,END/GIST,1,None,PERT,COVEREDBY,"20,7235360145568"
POSTGIS,17,END/GIST,1,None,PERT,COVEREDBY,"20,8503415584564"
POSTGIS,18,END/GIST,1,None,PERT,COVEREDBY,"20,9001915454864"
POSTGIS,19,END/GIST,1,None,PERT,COVEREDBY,"20,7004303932189"
POSTGIS,20,END/GIST,1,None,PERT,COVEREDBY,"20,9669656753540"
POSTGIS,21,END/GIST,1,None,PERT,COVEREDBY,"21,9169147014617"
POSTGIS,22,END/GIST,1,None,PERT,COVEREDBY,"21,0836901664733"
POSTGIS,23,END/GIST,1,None,PERT,COVEREDBY,"21,5834667682647"
POSTGIS,24,END/GIST,1,None,PERT,COVEREDBY,"21,3834776878356"
POSTGIS,25,END/GIST,1,None,PERT,COVEREDBY,"21,5060734748840"
POSTGIS,26,END/GIST,1,None,PERT,COVEREDBY,"20,7110593318939"
POSTGIS,27,END/GIST,1,None,PERT,COVEREDBY,"21,1172432899475"
POSTGIS,28,END/GIST,1,None,PERT,COVEREDBY,"20,7169654369354"
POSTGIS,29,END/GIST,1,None,PERT,COVEREDBY,"20,6337497234344"
POSTGIS,0,END/GIST,1,None,PERT,DISJOINT,"87,3346278667450"
POSTGIS,1,END/GIST,1,None,PERT,DISJOINT,"88,4678704738617"
POSTGIS,2,END/GIST,1,None,PERT,DISJOINT,"90,1011762619018"
POSTGIS,3,END/GIST,1,None,PERT,DISJOINT,"88,7346858978271"
POSTGIS,4,END/GIST,1,None,PERT,DISJOINT,"90,3011565208435"
POSTGIS,5,END/GIST,1,None,PERT,DISJOINT,"87,8011641502380"
POSTGIS,6,END/GIST,1,None,PERT,DISJOINT,"89,9346323013305"
POSTGIS,7,END/GIST,1,None,PERT,DISJOINT,"89,3679177761077"
POSTGIS,8,END/GIST,1,None,PERT,DISJOINT,"90,0345914363861"
POSTGIS,9,END/GIST,1,None,PERT,DISJOINT,"88,6012666225433"
POSTGIS,10,END/GIST,1,None,PERT,DISJOINT,"88,3178789615631"
POSTGIS,11,END/GIST,1,None,PERT,DISJOINT,"89,4012508392334"
POSTGIS,12,END/GIST,1,None,PERT,DISJOINT,"90,0012569427490"
POSTGIS,13,END/GIST,1,None,PERT,DISJOINT,"88,6011905670166"
POSTGIS,14,END/GIST,1,None,PERT,DISJOINT,"90,6001057624816"
POSTGIS,15,END/GIST,1,None,PERT,DISJOINT,"88,3856501579284"
POSTGIS,16,END/GIST,1,None,PERT,DISJOINT,"89,3513674736023"
POSTGIS,17,END/GIST,1,None,PERT,DISJOINT,"88,1717085838317"
POSTGIS,18,END/GIST,1,None,PERT,DISJOINT,"88,9122204780578"
POSTGIS,19,END/GIST,1,None,PERT,DISJOINT,"88,4529306888580"
POSTGIS,20,END/GIST,1,None,PERT,DISJOINT,"86,4013264179229"
POSTGIS,21,END/GIST,1,None,PERT,DISJOINT,"87,6677489280700"
POSTGIS,22,END/GIST,1,None,PERT,DISJOINT,"87,8512687683105"
POSTGIS,23,END/GIST,1,None,PERT,DISJOINT,"87,9678750038147"
POSTGIS,24,END/GIST,1,None,PERT,DISJOINT,"87,2854139804840"
POSTGIS,25,END/GIST,1,None,PERT,DISJOINT,"87,7004370689392"
POSTGIS,26,END/GIST,1,None,PERT,DISJOINT,"89,4345319271087"
POSTGIS,27,END/GIST,1,None,PERT,DISJOINT,"86,7012014389038"
POSTGIS,28,END/GIST,1,None,PERT,DISJOINT,"89,4679398536682"
POSTGIS,29,END/GIST,1,None,PERT,DISJOINT,"89,5011966228485"
POSTGIS,0,END/GIST,1,None,PERT,INTERSECTS,"23,9337189197540"
POSTGIS,1,END/GIST,1,None,PERT,INTERSECTS,"23,6168997287750"
POSTGIS,2,END/GIST,1,None,PERT,INTERSECTS,"23,4326262474060"
POSTGIS,3,END/GIST,1,None,PERT,INTERSECTS,"23,8513996601104"
POSTGIS,4,END/GIST,1,None,PERT,INTERSECTS,"23,4659008979797"
POSTGIS,5,END/GIST,1,None,PERT,INTERSECTS,"23,1014599800109"
POSTGIS,6,END/GIST,1,None,PERT,INTERSECTS,"23,7665171623229"
POSTGIS,7,END/GIST,1,None,PERT,INTERSECTS,"24,1582379341125"
POSTGIS,8,END/GIST,1,None,PERT,INTERSECTS,"23,6760671138763"
POSTGIS,9,END/GIST,1,None,PERT,INTERSECTS,"23,7004799842834"
POSTGIS,10,END/GIST,1,None,PERT,INTERSECTS,"23,8503217697143"
POSTGIS,11,END/GIST,1,None,PERT,INTERSECTS,"23,4835956096649"
POSTGIS,12,END/GIST,1,None,PERT,INTERSECTS,"23,8003628253936"
POSTGIS,13,END/GIST,1,None,PERT,INTERSECTS,"23,4335031509399"
POSTGIS,14,END/GIST,1,None,PERT,INTERSECTS,"22,9827895164489"
POSTGIS,15,END/GIST,1,None,PERT,INTERSECTS,"23,6012601852417"
POSTGIS,16,END/GIST,1,None,PERT,INTERSECTS,"23,6004633903503"
POSTGIS,17,END/GIST,1,None,PERT,INTERSECTS,"23,3502447605133"
POSTGIS,18,END/GIST,1,None,PERT,INTERSECTS,"23,5835022926330"
POSTGIS,19,END/GIST,1,None,PERT,INTERSECTS,"23,8670902252197"
POSTGIS,20,END/GIST,1,None,PERT,INTERSECTS,"23,7502484321594"
POSTGIS,21,END/GIST,1,None,PERT,INTERSECTS,"23,6993827819824"
POSTGIS,22,END/GIST,1,None,PERT,INTERSECTS,"24,0013608932495"
POSTGIS,23,END/GIST,1,None,PERT,INTERSECTS,"23,7170612812042"
POSTGIS,24,END/GIST,1,None,PERT,INTERSECTS,"23,2003440856933"
POSTGIS,25,END/GIST,1,None,PERT,INTERSECTS,"24,1385052204132"
POSTGIS,26,END/GIST,1,None,PERT,INTERSECTS,"23,6620814800262"
POSTGIS,27,END/GIST,1,None,PERT,INTERSECTS,"23,5003185272216"
POSTGIS,28,END/GIST,1,None,PERT,INTERSECTS,"23,3837380409240"
POSTGIS,29,END/GIST,1,None,PERT,INTERSECTS,"23,4165852069854"
POSTGIS,0,END/GIST,1,None,PERT,WITHIN,"21,3484904766082"
POSTGIS,1,END/GIST,1,None,PERT,WITHIN,"21,0169494152069"
POSTGIS,2,END/GIST,1,None,PERT,WITHIN,"20,8837704658508"
POSTGIS,3,END/GIST,1,None,PERT,WITHIN,"21,2669386863708"
POSTGIS,4,END/GIST,1,None,PERT,WITHIN,"21,4865698814392"
POSTGIS,5,END/GIST,1,None,PERT,WITHIN,"20,7106912136077"
POSTGIS,6,END/GIST,1,None,PERT,WITHIN,"21,1536509990692"
POSTGIS,7,END/GIST,1,None,PERT,WITHIN,"21,5002453327178"
POSTGIS,8,END/GIST,1,None,PERT,WITHIN,"21,6836252212524"
POSTGIS,9,END/GIST,1,None,PERT,WITHIN,"21,3811972141265"
POSTGIS,10,END/GIST,1,None,PERT,WITHIN,"21,3859353065490"
POSTGIS,11,END/GIST,1,None,PERT,WITHIN,"20,9162068367004"
POSTGIS,12,END/GIST,1,None,PERT,WITHIN,"21,4177429676055"
POSTGIS,13,END/GIST,1,None,PERT,WITHIN,"21,2838184833526"
POSTGIS,14,END/GIST,1,None,PERT,WITHIN,"20,8502056598663"
POSTGIS,15,END/GIST,1,None,PERT,WITHIN,"21,0003011226654"
POSTGIS,16,END/GIST,1,None,PERT,WITHIN,"20,8169939517974"
POSTGIS,17,END/GIST,1,None,PERT,WITHIN,"20,9001767635345"
POSTGIS,18,END/GIST,1,None,PERT,WITHIN,"21,2992949485778"
POSTGIS,19,END/GIST,1,None,PERT,WITHIN,"21,1009492874145"
POSTGIS,20,END/GIST,1,None,PERT,WITHIN,"21,3673312664032"
POSTGIS,21,END/GIST,1,None,PERT,WITHIN,"21,5336937904357"
POSTGIS,22,END/GIST,1,None,PERT,WITHIN,"21,5503585338592"
POSTGIS,23,END/GIST,1,None,PERT,WITHIN,"21,2502675056457"
POSTGIS,24,END/GIST,1,None,PERT,WITHIN,"21,3669924736022"
POSTGIS,25,END/GIST,1,None,PERT,WITHIN,"21,6002159118652"
POSTGIS,26,END/GIST,1,None,PERT,WITHIN,"21,2836449146270"
POSTGIS,27,END/GIST,1,None,PERT,WITHIN,"21,9336001873016"
POSTGIS,28,END/GIST,1,None,PERT,WITHIN,"21,9002230167388"
POSTGIS,29,END/GIST,1,None,PERT,WITHIN,"21,5836684703826"
POSTGIS,0,END/SPGIST,1,None,DMED_API,None,"24,1295728683471"
POSTGIS,1,END/SPGIST,1,None,DMED_API,None,"20,9879410266876"
POSTGIS,2,END/SPGIST,1,None,DMED_API,None,"21,8249638080596"
POSTGIS,3,END/SPGIST,1,None,DMED_API,None,"20,6542437076568"
POSTGIS,4,END/SPGIST,1,None,DMED_API,None,"23,5670561790466"
POSTGIS,5,END/SPGIST,1,None,DMED_API,None,"20,7505197525024"
POSTGIS,6,END/SPGIST,1,None,DMED_API,None,"25,7725851535797"
POSTGIS,7,END/SPGIST,1,None,DMED_API,None,"25,3093409538269"
POSTGIS,8,END/SPGIST,1,None,DMED_API,None,"28,2199709415435"
POSTGIS,9,END/SPGIST,1,None,DMED_API,None,"28,1474821567535"
POSTGIS,10,END/SPGIST,1,None,DMED_API,None,"27,6041622161865"
POSTGIS,11,END/SPGIST,1,None,DMED_API,None,"28,0074121952056"
POSTGIS,12,END/SPGIST,1,None,DMED_API,None,"29,8551805019378"
POSTGIS,13,END/SPGIST,1,None,DMED_API,None,"30,2528581619262"
POSTGIS,14,END/SPGIST,1,None,DMED_API,None,"30,5133316516876"
POSTGIS,15,END/SPGIST,1,None,DMED_API,None,"29,9130580425262"
POSTGIS,16,END/SPGIST,1,None,DMED_API,None,"29,0472869873046"
POSTGIS,17,END/SPGIST,1,None,DMED_API,None,"30,9447851181030"
POSTGIS,18,END/SPGIST,1,None,DMED_API,None,"33,0290331840515"
POSTGIS,19,END/SPGIST,1,None,DMED_API,None,"41,8308985233306"
POSTGIS,20,END/SPGIST,1,None,DMED_API,None,"46,1472988128662"
POSTGIS,21,END/SPGIST,1,None,DMED_API,None,"35,6161146163940"
POSTGIS,22,END/SPGIST,1,None,DMED_API,None,"39,4036440849304"
POSTGIS,23,END/SPGIST,1,None,DMED_API,None,"29,6042287349700"
POSTGIS,24,END/SPGIST,1,None,DMED_API,None,"29,8863399028778"
POSTGIS,25,END/SPGIST,1,None,DMED_API,None,"25,8568069934844"
POSTGIS,26,END/SPGIST,1,None,DMED_API,None,"26,4439494609832"
POSTGIS,27,END/SPGIST,1,None,DMED_API,None,"27,3140692710876"
POSTGIS,28,END/SPGIST,1,None,DMED_API,None,"30,5558426380157"
POSTGIS,29,END/SPGIST,1,None,DMED_API,None,"25,7269880771636"
POSTGIS,0,END/SPGIST,1,None,DMAX_PM,None,"66,1631627082824"
POSTGIS,1,END/SPGIST,1,None,DMAX_PM,None,"74,0343003273010"
POSTGIS,2,END/SPGIST,1,None,DMAX_PM,None,"69,4042320251464"
POSTGIS,3,END/SPGIST,1,None,DMAX_PM,None,"62,5130343437194"
POSTGIS,4,END/SPGIST,1,None,DMAX_PM,None,"57,7905948162078"
POSTGIS,5,END/SPGIST,1,None,DMAX_PM,None,"56,5051445960998"
POSTGIS,6,END/SPGIST,1,None,DMAX_PM,None,"56,1983244419097"
POSTGIS,7,END/SPGIST,1,None,DMAX_PM,None,"60,4039528369903"
POSTGIS,8,END/SPGIST,1,None,DMAX_PM,None,"57,1215944290161"
POSTGIS,9,END/SPGIST,1,None,DMAX_PM,None,"56,8460073471069"
POSTGIS,10,END/SPGIST,1,None,DMAX_PM,None,"57,3744862079620"
POSTGIS,11,END/SPGIST,1,None,DMAX_PM,None,"56,6830143928527"
POSTGIS,12,END/SPGIST,1,None,DMAX_PM,None,"56,6015977859497"
POSTGIS,13,END/SPGIST,1,None,DMAX_PM,None,"56,1873521804809"
POSTGIS,14,END/SPGIST,1,None,DMAX_PM,None,"56,4777786731720"
POSTGIS,15,END/SPGIST,1,None,DMAX_PM,None,"56,4117558002471"
POSTGIS,16,END/SPGIST,1,None,DMAX_PM,None,"55,9590668678283"
POSTGIS,17,END/SPGIST,1,None,DMAX_PM,None,"55,9154198169708"
POSTGIS,18,END/SPGIST,1,None,DMAX_PM,None,"56,3660130500793"
POSTGIS,19,END/SPGIST,1,None,DMAX_PM,None,"56,6593763828277"
POSTGIS,20,END/SPGIST,1,None,DMAX_PM,None,"56,5886337757110"
POSTGIS,21,END/SPGIST,1,None,DMAX_PM,None,"55,9614262580871"
POSTGIS,22,END/SPGIST,1,None,DMAX_PM,None,"54,8642611503601"
POSTGIS,23,END/SPGIST,1,None,DMAX_PM,None,"54,2412698268890"
POSTGIS,24,END/SPGIST,1,None,DMAX_PM,None,"54,4918434619903"
POSTGIS,25,END/SPGIST,1,None,DMAX_PM,None,"54,8100833892822"
POSTGIS,26,END/SPGIST,1,None,DMAX_PM,None,"54,9424307346344"
POSTGIS,27,END/SPGIST,1,None,DMAX_PM,None,"57,0405402183532"
POSTGIS,28,END/SPGIST,1,None,DMAX_PM,None,"57,3938128948211"
POSTGIS,29,END/SPGIST,1,None,DMAX_PM,None,"56,8776340484619"
POSTGIS,0,END/SPGIST,1,None,DMAX_API,None,"23,0006604194641"
POSTGIS,1,END/SPGIST,1,None,DMAX_API,None,"23,2067239284515"
POSTGIS,2,END/SPGIST,1,None,DMAX_API,None,"23,0936045646667"
POSTGIS,3,END/SPGIST,1,None,DMAX_API,None,"23,3827009201049"
POSTGIS,4,END/SPGIST,1,None,DMAX_API,None,"22,9963979721069"
POSTGIS,5,END/SPGIST,1,None,DMAX_API,None,"23,0695648193359"
POSTGIS,6,END/SPGIST,1,None,DMAX_API,None,"23,0471606254577"
POSTGIS,7,END/SPGIST,1,None,DMAX_API,None,"23,1420874595642"
POSTGIS,8,END/SPGIST,1,None,DMAX_API,None,"23,5041821002960"
POSTGIS,9,END/SPGIST,1,None,DMAX_API,None,"22,4647698402404"
POSTGIS,10,END/SPGIST,1,None,DMAX_API,None,"22,4568440914154"
POSTGIS,11,END/SPGIST,1,None,DMAX_API,None,"22,4390196800231"
POSTGIS,12,END/SPGIST,1,None,DMAX_API,None,"22,3750400543212"
POSTGIS,13,END/SPGIST,1,None,DMAX_API,None,"23,3930709362030"
POSTGIS,14,END/SPGIST,1,None,DMAX_API,None,"22,3168859481811"
POSTGIS,15,END/SPGIST,1,None,DMAX_API,None,"22,2187626361846"
